"Date","Pioggia (mm)","","Temp. aria (�C)","","Umid.relat. aria (%)","","Dir. Vento (�)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
00:00:00 05/07/2015,         0.8,      1,        27.6,      1,        57.8,    145,         100,    145,         4.0,    145,      1007.7,    145,     24528.2,    145
00:00:00 06/07/2015,         0.0,      1,        28.0,      1,        58.4,    145,         154,    145,         4.7,    145,      1006.2,    145,     25972.6,    145
00:00:00 07/07/2015,         0.0,      1,        29.8,      1,        62.9,    145,         159,    145,         3.9,    145,      1003.7,    145,     23497.8,    145
00:00:00 08/07/2015,        26.6,      1,        27.1,      1,        67.1,    145,          89,    145,         4.2,    145,       997.5,    145,     20807.9,    145
00:00:00 09/07/2015,         0.0,      1,        25.6,      1,        48.6,    145,         112,    145,         5.8,    145,      1001.4,    145,     27609.7,    145
00:00:00 10/07/2015,         0.0,      1,        24.4,      1,        44.3,    145,         119,    145,         5.0,    145,      1007.4,    145,     27289.1,    145
00:00:00 11/07/2015,         0.0,      1,        25.0,      1,        53.5,    145,         119,    145,         3.9,    145,      1005.9,    145,     26998.3,    145
00:00:00 12/07/2015,         0.0,      1,        27.1,      1,        51.8,    145,         122,    145,         5.5,    145,      1004.0,    145,     26773.5,    145
00:00:00 13/07/2015,         0.0,      1,        27.5,      1,        54.1,    145,         112,    145,         4.4,    145,      1002.1,    145,     19033.9,    145
00:00:00 14/07/2015,         0.0,      1,        27.8,      1,        55.8,    145,         143,    145,         4.7,    145,      1004.0,    145,     25389.8,    145
00:00:00 15/07/2015,         0.0,      1,        28.9,      1,        54.7,    145,         154,    145,         5.0,    145,      1005.1,    145,     24721.7,    145
00:00:00 16/07/2015,         0.0,      1,        28.9,      1,        57.7,    145,         158,    145,         4.4,    145,      1005.9,    145,     23545.4,    145
00:00:00 17/07/2015,         0.0,      1,        28.7,      1,        49.9,    145,          48,    145,         4.4,    145,      1006.8,    145,     20095.6,    145
00:00:00 18/07/2015,         0.0,      1,        27.6,      1,        47.8,    145,          80,    145,         5.4,    145,      1005.7,    145,     26604.2,    145
00:00:00 19/07/2015,         0.0,      1,        29.1,      1,        48.0,    145,         140,    145,         4.5,    145,      1001.5,    145,     24902.6,    145
00:00:00 20/07/2015,         0.0,      1,        29.4,      1,        47.8,    145,          94,    145,         4.2,    145,      1001.0,    145,     24245.4,    145
00:00:00 21/07/2015,         0.0,      1,        30.0,      1,        49.9,    145,         103,    145,         4.4,    145,      1003.1,    145,     23823.5,    145
00:00:00 22/07/2015,         0.0,      1,        30.5,      1,        46.9,    145,         123,    145,         4.4,    145,      1001.8,    145,     22188.4,    145
00:00:00 23/07/2015,         0.0,      1,        30.1,      1,        42.4,    145,          80,    145,         3.7,    145,       999.4,    145,     18411.3,    145
00:00:00 24/07/2015,         7.4,      1,        27.5,      1,        54.5,    145,          91,    145,         5.0,    145,       999.3,    145,     18898.3,    145
00:00:00 25/07/2015,        27.6,      1,        25.4,      1,        65.7,    145,         106,    145,         4.9,    145,       997.2,    145,     21857.1,    145
00:00:00 26/07/2015,         0.0,      1,        25.7,      1,        43.6,    145,         128,    145,         5.8,    145,       999.7,    145,     22468.7,    145
00:00:00 27/07/2015,         5.6,      1,        25.2,      1,        66.1,    145,         171,    145,         4.7,    145,       994.6,    145,     24656.5,    145
00:00:00 28/07/2015,         0.0,      1,        25.6,      1,        60.8,    145,         137,    145,         3.6,    145,       995.9,    145,     19575.8,    145
00:00:00 29/07/2015,         0.0,      1,        25.8,      1,        67.5,    145,         157,    145,         4.6,    145,       995.4,    145,     17840.9,    145
00:00:00 30/07/2015,         0.0,      1,        25.2,      1,        57.7,    145,         140,    145,         6.5,    145,       998.2,    145,     22540.6,    145
00:00:00 31/07/2015,         0.0,      1,        24.4,      1,        47.6,    145,         126,    145,         5.4,    145,      1002.8,    145,     25332.4,    145
